session,user,stage,start,end,side,filename,moving_hand,held_out_user,held_out_stage,split,generalization
2022-11-11-1668153600-bb726-cv-emg-pose-train@2,f1b6a408bf,WristFlexionAbduction,1668168888.5833333,1668168947.0333333,right,2022-11-11-1668153600-bb726-cv-emg-pose-train@2-recording-6_right,both,False,False,train,none
2022-11-11-1668153600-bb726-cv-emg-pose-train@2,f1b6a408bf,FingerPinchesSingleFingerPinchesMultiple,1668168999.8333333,1668169060.25,left,2022-11-11-1668153600-bb726-cv-emg-pose-train@2-recording-7_left,both,False,False,train,none
2022-11-11-1668153600-bb726-cv-emg-pose-train@2,f1b6a408bf,FingerPinchesSingleFingerPinchesMultiple,1668168999.8333333,1668169060.25,right,2022-11-11-1668153600-bb726-cv-emg-pose-train@2-recording-7_right,both,False,False,train,none
2022-11-11-1668153600-bb726-cv-emg-pose-train@2,f1b6a408bf,FingerFreeform,1668169072.45,1668169128.3333333,left,2022-11-11-1668153600-bb726-cv-emg-pose-train@2-recording-8_left,both,False,True,test,stage
2022-11-11-1668153600-bb726-cv-emg-pose-train@2,f1b6a408bf,FingerFreeform,1668169072.45,1668169128.3333333,right,2022-11-11-1668153600-bb726-cv-emg-pose-train@2-recording-8_right,both,False,True,test,stage
2022-11-11-1668153600-bb726-cv-emg-pose-train@2,f1b6a408bf,IndividualFingerPointingSnap,1668169146.3333333,1668169203.35,left,2022-11-11-1668153600-bb726-cv-emg-pose-train@2-recording-9_left,both,False,False,train,none
2022-11-11-1668153600-bb726-cv-emg-pose-train@2,f1b6a408bf,IndividualFingerPointingSnap,1668169146.3333333,1668169203.35,right,2022-11-11-1668153600-bb726-cv-emg-pose-train@2-recording-9_right,both,False,False,train,none
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,ThumbsUpDownThumbRotationsCWCCWP,1668410205.95,1668410268.3166666,left,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-1_left,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,ThumbsUpDownThumbRotationsCWCCWP,1668410205.95,1668410268.3166666,right,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-1_right,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,HandClawGraspFlicks,1668411040.7333333,1668411099.7666667,left,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-10_left,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,HandClawGraspFlicks,1668411040.7333333,1668411099.7666667,right,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-10_right,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,ShakaVulcanPeace,1668411141.2,1668411200.8166666,left,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-11_left,both,True,True,test,user_stage
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,ShakaVulcanPeace,1668411141.2,1668411200.8166666,right,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-11_right,both,True,True,test,user_stage
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,HookEmHornsOKScissors,1668411225.4,1668411285.2,left,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-12_left,both,True,True,test,user_stage
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,HookEmHornsOKScissors,1668411225.4,1668411285.2,right,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-12_right,both,True,True,test,user_stage
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,TwoHandedFreeStyle,1668411339.2666667,1668411574.0833333,left,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-13_left,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,TwoHandedFreeStyle,1668411339.2666667,1668411574.0833333,right,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-13_right,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,OneHandedFreeStyle,1668411593.7333333,1668411639.3166666,left,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-14_left,left,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,unconstrained,1668411593.7333333,1668411639.3166666,right,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-14_right,left,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,unconstrained,1668411648.4,1668411692.4166667,left,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-15_left,right,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,OneHandedFreeStyle,1668411648.4,1668411692.4166667,right,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-15_right,right,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,CountingUpDownFaceSideAway,1668410361.0166667,1668410418.7,left,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-2_left,both,True,True,test,user_stage
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,CountingUpDownFaceSideAway,1668410361.0166667,1668410418.7,right,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-2_right,both,True,True,test,user_stage
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,ThumbsSwipesWholeHand,1668410451.0333333,1668410509.95,left,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-3_left,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,ThumbsSwipesWholeHand,1668410451.0333333,1668410509.95,right,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-3_right,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,FingerWigglingSpreading,1668410529.6833334,1668410588.7333333,left,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-4_left,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,FingerWigglingSpreading,1668410529.6833334,1668410588.7333333,right,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-4_right,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,FingerAbductionSeries,1668410636.3,1668410693.5,left,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-5_left,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,FingerAbductionSeries,1668410636.3,1668410693.5,right,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-5_right,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,WristFlexionAbduction,1668410712.1166666,1668410769.9833333,left,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-6_left,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,WristFlexionAbduction,1668410712.1166666,1668410769.9833333,right,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-6_right,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,FingerPinchesSingleFingerPinchesMultiple,1668410791.9333334,1668410849.85,left,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-7_left,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,FingerPinchesSingleFingerPinchesMultiple,1668410791.9333334,1668410849.85,right,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-7_right,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,FingerFreeform,1668410872.2833333,1668410929.45,left,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-8_left,both,True,True,test,user_stage
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,FingerFreeform,1668410872.2833333,1668410929.45,right,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-8_right,both,True,True,test,user_stage
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,IndividualFingerPointingSnap,1668410958.6,1668411016.6833334,left,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-9_left,both,True,False,test,user
2022-11-14-1668412800-0d677-cv-emg-pose-train@2,54c854b839,IndividualFingerPointingSnap,1668410958.6,1668411016.6833334,right,2022-11-14-1668412800-0d677-cv-emg-pose-train@2-recording-9_right,both,True,False,test,user
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,ThumbsUpDownThumbRotationsCWCCWP,1668425728.3,1668425793.4333334,left,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-1_left,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,ThumbsUpDownThumbRotationsCWCCWP,1668425728.3,1668425793.4333334,right,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-1_right,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,HandClawGraspFlicks,1668426571.15,1668426629.5833333,left,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-10_left,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,HandClawGraspFlicks,1668426571.15,1668426629.5833333,right,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-10_right,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,ShakaVulcanPeace,1668426654.8,1668426712.9333334,left,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-11_left,both,False,True,test,stage
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,ShakaVulcanPeace,1668426654.8,1668426712.9333334,right,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-11_right,both,False,True,test,stage
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,HookEmHornsOKScissors,1668426743.2166667,1668426801.1333334,left,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-12_left,both,False,True,test,stage
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,HookEmHornsOKScissors,1668426743.2166667,1668426801.1333334,right,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-12_right,both,False,True,test,stage
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,TwoHandedFreeStyle,1668426824.5166667,1668427060.7833333,left,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-13_left,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,TwoHandedFreeStyle,1668426824.5166667,1668427060.7833333,right,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-13_right,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,OneHandedFreeStyle,1668427084.4833333,1668427128.5166667,left,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-14_left,left,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,unconstrained,1668427084.4833333,1668427128.5166667,right,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-14_right,left,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,unconstrained,1668427139.0333333,1668427183.6833334,left,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-15_left,right,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,OneHandedFreeStyle,1668427139.0333333,1668427183.6833334,right,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-15_right,right,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,CountingUpDownFaceSideAway,1668425870.8166666,1668425929.1,left,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-2_left,both,False,True,test,stage
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,CountingUpDownFaceSideAway,1668425870.8166666,1668425929.1,right,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-2_right,both,False,True,test,stage
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,ThumbsSwipesWholeHand,1668425975.8,1668426037.2666667,left,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-3_left,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,ThumbsSwipesWholeHand,1668425975.8,1668426037.2666667,right,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-3_right,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,FingerWigglingSpreading,1668426059.9166667,1668426117.9666667,left,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-4_left,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,FingerWigglingSpreading,1668426059.9166667,1668426117.9666667,right,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-4_right,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,FingerAbductionSeries,1668426144.5333333,1668426201.6,left,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-5_left,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,FingerAbductionSeries,1668426144.5333333,1668426201.6,right,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-5_right,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,WristFlexionAbduction,1668426221.3,1668426278.6166666,left,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-6_left,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,WristFlexionAbduction,1668426221.3,1668426278.6166666,right,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-6_right,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,FingerPinchesSingleFingerPinchesMultiple,1668426301.6666667,1668426358.3833334,left,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-7_left,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,FingerPinchesSingleFingerPinchesMultiple,1668426301.6666667,1668426358.3833334,right,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-7_right,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,FingerFreeform,1668426407.8166666,1668426466.1666667,left,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-8_left,both,False,True,test,stage
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,FingerFreeform,1668426407.8166666,1668426466.1666667,right,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-8_right,both,False,True,test,stage
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,IndividualFingerPointingSnap,1668426488.95,1668426548.6166666,left,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-9_left,both,False,False,train,none
2022-11-14-1668412800-20bc1-cv-emg-pose-train@2,1b89ab145b,IndividualFingerPointingSnap,1668426488.95,1668426548.6166666,right,2022-11-14-1668412800-20bc1-cv-emg-pose-train@2-recording-9_right,both,False,False,train,none
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,TwoHandedFreeStyle,1668413651.3833334,1668413714.3666666,left,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-1_left,both,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,TwoHandedFreeStyle,1668413651.3833334,1668413714.3666666,right,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-1_right,both,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668414346.1666667,1668414390.2166667,left,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-10_left,right,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,AllFingerPinchesThumbSwipeThumbRotate,1668414346.1666667,1668414390.2166667,right,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-10_right,right,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668414414.7666667,1668414459.0333333,left,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-11_left,right,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,CountingUpDownFingerWigglingSpreading,1668414414.7666667,1668414459.0333333,right,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-11_right,right,True,True,test,user_stage
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668414473.4,1668414517.9,left,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-12_left,right,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,OneHandedFreeStyle,1668414473.4,1668414517.9,right,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-12_right,right,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,FingerTouchPalmClapmrburns,1668414549.5833333,1668414607.1666667,left,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-13_left,both,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,FingerTouchPalmClapmrburns,1668414549.5833333,1668414607.1666667,right,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-13_right,both,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668414642.45,1668414686.5333333,left,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-14_left,right,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,HandOverHandAllFingerPinchesThumbSwipeThumbRotate,1668414642.45,1668414686.5333333,right,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-14_right,right,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668414704.5,1668414749.35,left,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-15_left,right,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,HandOverHandCountingUpDownFingerWigglingSpreading,1668414704.5,1668414749.35,right,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-15_right,right,True,True,test,user_stage
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,HandOverHandCountingUpDownFingerWigglingSpreading,1668414783.1833334,1668414841.6333334,left,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-16_left,both,True,True,test,user_stage
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,HandOverHandCountingUpDownFingerWigglingSpreading,1668414783.1833334,1668414841.6333334,right,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-16_right,both,True,True,test,user_stage
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,IndexPinchesMiddlePinchesThumbswipes,1668413815.7166667,1668413860.3,left,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-2_left,left,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668413815.7166667,1668413860.3,right,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-2_right,left,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668413871.7166667,1668413917.0333333,left,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-3_left,right,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,IndexPinchesMiddlePinchesThumbswipes,1668413871.7166667,1668413917.0333333,right,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-3_right,right,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,FastPongFronthandBackhandThrowing,1668413942.1333334,1668413985.5166667,left,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-4_left,left,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668413942.1333334,1668413985.5166667,right,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-4_right,left,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668413993.9,1668414038.1666667,left,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-5_left,right,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,FastPongFronthandBackhandThrowing,1668413993.9,1668414038.1666667,right,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-5_right,right,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,PokePinchCloseFar,1668414061.6166666,1668414106.25,left,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-6_left,left,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668414061.6166666,1668414106.25,right,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-6_right,left,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668414116.4333334,1668414159.8333333,left,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-7_left,right,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,PokePinchCloseFar,1668414116.4333334,1668414159.8333333,right,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-7_right,right,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,GraspPunchCloseFar,1668414179.35,1668414222.4,left,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-8_left,left,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668414179.35,1668414222.4,right,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-8_right,left,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668414230.95,1668414276.5166667,left,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-9_left,right,True,False,test,user
2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2,54c854b839,GraspPunchCloseFar,1668414230.95,1668414276.5166667,right,2022-11-14-1668412800-5f3b7-cv-emg-pose-demonstration@2-recording-9_right,right,True,False,test,user
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,TwoHandedFreeStyle,1668414915.6666667,1668414981.9833333,left,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-1_left,both,True,False,test,user
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,TwoHandedFreeStyle,1668414915.6666667,1668414981.9833333,right,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-1_right,both,True,False,test,user
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668415505.8166666,1668415550.3,left,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-10_left,right,True,False,test,user
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,AllFingerPinchesThumbSwipeThumbRotate,1668415505.8166666,1668415550.3,right,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-10_right,right,True,False,test,user
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668415569.7666667,1668415614.4166667,left,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-11_left,right,True,False,test,user
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,CountingUpDownFingerWigglingSpreading,1668415569.7666667,1668415614.4166667,right,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-11_right,right,True,True,test,user_stage
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668415630.55,1668415706.85,left,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-12_left,right,True,False,test,user
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,OneHandedFreeStyle,1668415630.55,1668415706.85,right,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-12_right,right,True,False,test,user
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,FingerTouchPalmClapmrburns,1668415783.9666667,1668415842.3166666,left,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-13_left,both,True,False,test,user
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,FingerTouchPalmClapmrburns,1668415783.9666667,1668415842.3166666,right,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-13_right,both,True,False,test,user
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668415861.95,1668415909.1833334,left,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-14_left,right,True,False,test,user
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,HandOverHandAllFingerPinchesThumbSwipeThumbRotate,1668415861.95,1668415909.1833334,right,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-14_right,right,True,False,test,user
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668415934.9,1668415980.0166667,left,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-15_left,right,True,False,test,user
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,HandOverHandCountingUpDownFingerWigglingSpreading,1668415934.9,1668415980.0166667,right,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-15_right,right,True,True,test,user_stage
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,HandOverHandCountingUpDownFingerWigglingSpreading,1668415996.45,1668416055.1,left,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-16_left,both,True,True,test,user_stage
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,HandOverHandCountingUpDownFingerWigglingSpreading,1668415996.45,1668416055.1,right,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-16_right,both,True,True,test,user_stage
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,IndexPinchesMiddlePinchesThumbswipes,1668415005.95,1668415049.6333334,left,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-2_left,left,True,False,test,user
2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2,54c854b839,unconstrained,1668415005.95,1668415049.6333334,right,2022-11-14-1668412800-7073a-cv-emg-pose-demonstration@2-recording-2_right,left,True,False,test,user
